date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,outcome,home_advantage,scoreline,home_form,away_form,home_h2h,away_h2h,home_goals_scored,home_goals_conceded,away_goals_scored,away_goals_conceded,home_elo,away_elo,elo_diff,home_weighted_form,away_weighted_form,home_days_rest,away_days_rest,home_goal_diff,away_goal_diff,elo_closeness,form_closeness,combined_attack,combined_defence,expected_goals,home_under25_rate,away_under25_rate,home_clean_sheet_rate,away_clean_sheet_rate,combined_under25,combined_clean_sheets,draw_pressure_index,h2h_draw_rate
2021-09-07,Congo,Senegal,1.0,3.0,FIFA World Cup qualification,Brazzaville,Congo,False,2021,Away win,1,1.0-3.0,0.1,0.7,0.0,1.0,0.9,1.5,1.5,0.6,1418.1172749235436,1822.388228947715,-404.2709540241715,0.093,0.66,5,6,-0.6,0.9,0.002467485000023854,0.625,2.4,2.1,2.25,0.7,0.7,0.1,0.6,0.7,0.35,0.245,0.333
2021-09-07,Tanzania,Madagascar,3.0,2.0,FIFA World Cup qualification,Dar es Salaam,Tanzania,False,2021,Home win,1,3.0-2.0,0.1,0.2,0.5,0.5,0.8,1.4,1.2,1.7,1413.8466429205746,1429.7087215340425,-15.86207861346793,0.09,0.204,5,5,-0.5999999999999999,-0.5,0.05930466954419777,0.9090909090909091,2.0,3.0999999999999996,2.55,0.7,0.4,0.2,0.2,0.55,0.2,0.11,0.25
2021-09-07,Azerbaijan,Portugal,0.0,3.0,FIFA World Cup qualification,Baku,Azerbaijan,False,2021,Away win,1,0.0-3.0,0.1,0.5,0.0,1.0,0.7,1.2,2.1,1.2,1385.389004621712,2029.6572630651074,-644.2682584433953,0.093,0.449,3,3,-0.5,0.9000000000000001,0.001549743051691923,0.7142857142857143,2.8,2.4,2.5999999999999996,0.5,0.2,0.2,0.3,0.35,0.25,0.088,0.0
2021-09-07,Burkina Faso,Algeria,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,2021,Draw,0,1.0-1.0,0.5,0.8,0.3,0.7,1.1,0.6,2.8,0.5,1622.0721605040744,1912.3390981493221,-290.2669376452477,0.474,0.787,5,5,0.5000000000000001,2.3,0.0034332767326237445,0.7692307692307692,3.9,1.1,2.5,0.7,0.5,0.5,0.6,0.6,0.55,0.33,0.3
2021-09-07,Norway,Gibraltar,5.0,1.0,FIFA World Cup qualification,Oslo,Norway,False,2021,Home win,1,5.0-1.0,0.5,0.0,0.5,0.5,1.1,1.0,0.3,3.0,1752.5759469940458,1093.4906984775723,659.0852485164735,0.441,0.0,3,3,0.10000000000000009,-2.7,0.001514955836761202,0.6666666666666666,1.4000000000000001,4.0,2.7,0.6,0.3,0.5,0.2,0.44999999999999996,0.35,0.157,0.25
2021-09-07,Vietnam,Australia,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,False,2021,Away win,1,0.0-1.0,0.5,0.9,0.5,0.5,1.5,0.9,3.1,0.3,1586.9912609443866,1852.4124168714034,-265.4211559270168,0.475,0.873,5,5,0.6,2.8000000000000003,0.0037534556762974904,0.7142857142857143,4.6,1.2,2.9,0.5,0.3,0.5,0.7,0.4,0.6,0.24,0.25
2021-09-07,Oman,Saudi Arabia,0.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,2021,Away win,1,0.0-1.0,0.7,0.8,0.25,0.75,1.6,0.5,2.5,0.5,1665.9874347341104,1767.2661692095419,-101.27873447543152,0.674,0.789,5,5,1.1,2.0,0.009777203493265857,0.9090909090909091,4.1,1.0,2.55,0.6,0.2,0.5,0.7,0.4,0.6,0.24,0.75
2021-09-07,Republic of Ireland,Serbia,1.0,1.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2021,Draw,1,1.0-1.0,0.1,0.5,0.0,1.0,0.9,1.3,2.2,0.8,1610.7376841687335,1859.1034803843784,-248.36579621564488,0.064,0.492,3,3,-0.4,1.4000000000000001,0.004010173067741924,0.7142857142857143,3.1,2.1,2.6,0.6,0.4,0.2,0.4,0.5,0.30000000000000004,0.15,0.5
2021-09-07,Austria,Scotland,0.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,2021,Away win,1,0.0-1.0,0.4,0.3,0.25,0.75,1.2,1.6,1.2,1.2,1743.009691633679,1658.521150149212,84.48854148446708,0.345,0.234,3,3,-0.40000000000000013,0.0,0.011697474101622099,0.9090909090909091,2.4,2.8,2.5999999999999996,0.5,0.6,0.3,0.4,0.55,0.35,0.192,0.5
2021-09-07,Bosnia and Herzegovina,Kazakhstan,2.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,2021,Draw,1,2.0-2.0,0.1,0.0,0.5,0.5,0.5,1.3,0.5,1.7,1660.939812911952,1365.0753204501366,295.8644924618154,0.081,0.0,3,3,-0.8,-1.2,0.0033685402781157008,0.9090909090909091,1.0,3.0,2.0,0.8,0.6,0.3,0.2,0.7,0.25,0.175,0.25
2021-09-07,Zambia,Tunisia,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False,2021,Away win,1,0.0-2.0,0.5,0.5,0.167,0.833,1.5,1.2,1.1,0.6,1595.5762734747968,1711.486095391595,-115.90982191679814,0.481,0.456,4,4,0.30000000000000004,0.5000000000000001,0.008553601259538959,1.0,2.6,1.7999999999999998,2.2,0.4,0.7,0.3,0.6,0.55,0.44999999999999996,0.248,0.333
2021-09-07,Faroe Islands,Moldova,2.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False,2021,Home win,1,2.0-1.0,0.1,0.1,0.5,0.5,1.0,1.9,0.3,2.1,1283.208089858698,1253.5580147647418,29.650075093956275,0.074,0.086,3,3,-0.8999999999999999,-1.8,0.032626347470097544,1.0,1.3,4.0,2.65,0.5,0.8,0.0,0.2,0.65,0.1,0.065,0.25
2021-09-07,Slovakia,Cyprus,2.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False,2021,Home win,1,2.0-0.0,0.2,0.2,0.667,0.33299999999999996,0.8,1.3,0.4,1.8,1659.7746453556822,1316.8295600188417,342.9450853368405,0.213,0.189,3,3,-0.5,-1.4,0.002907440875396304,1.0,1.2000000000000002,3.1,2.1500000000000004,0.6,0.5,0.2,0.2,0.55,0.2,0.11,0.333
2021-09-07,Equatorial Guinea,Mauritania,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,2021,Home win,1,1.0-0.0,0.2,0.2,0.5,0.5,1.1,1.4,0.7,1.5,1427.8684019689274,1434.2123202291612,-6.34391826023375,0.183,0.179,4,4,-0.2999999999999998,-0.8,0.13616709290119072,1.0,1.8,2.9,2.35,0.6,0.5,0.1,0.4,0.55,0.25,0.138,0.25
2021-09-07,Denmark,Israel,5.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,2021,Home win,1,5.0-0.0,0.6,0.6,1.0,0.0,1.8,0.8,2.1,1.4,2019.480493495948,1705.5005463598727,313.9799471360752,0.562,0.556,3,3,1.0,0.7000000000000002,0.0031748052823438555,1.0,3.9000000000000004,2.2,3.0500000000000003,0.5,0.4,0.4,0.2,0.45,0.30000000000000004,0.135,0.0
2021-09-07,China PR,Japan,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,2021,Away win,0,0.0-1.0,0.7,0.7,0.0,1.0,3.4,0.7,3.8,0.5,1634.7218751549208,1827.1120942920595,-192.39021913713873,0.652,0.667,5,5,2.7,3.3,0.005170892325691355,1.0,7.199999999999999,1.2,4.199999999999999,0.2,0.5,0.6,0.6,0.35,0.6,0.21,0.333
2021-09-07,Netherlands,Turkey,6.0,1.0,FIFA World Cup qualification,Amsterdam,Netherlands,False,2021,Home win,1,6.0-1.0,0.7,0.4,0.429,0.571,2.7,0.7,1.6,1.4,1937.5240182659338,1753.8638546548327,183.6601636111011,0.674,0.353,3,3,2.0,0.20000000000000018,0.005415353157089284,0.7692307692307694,4.300000000000001,2.0999999999999996,3.2,0.4,0.3,0.6,0.4,0.35,0.5,0.175,0.286
2021-09-07,Montenegro,Latvia,0.0,0.0,FIFA World Cup qualification,Podgorica,Montenegro,False,2021,Draw,1,0.0-0.0,0.3,0.3,0.667,0.33299999999999996,1.3,1.2,1.7,1.9,1543.0521024239658,1293.5747523713308,249.47735005263507,0.247,0.209,3,3,0.10000000000000009,-0.19999999999999996,0.003992376954602326,1.0,3.0,3.0999999999999996,3.05,0.4,0.4,0.4,0.2,0.4,0.30000000000000004,0.12,0.333
2021-09-07,Croatia,Slovenia,3.0,0.0,FIFA World Cup qualification,Split,Croatia,False,2021,Home win,1,3.0-0.0,0.4,0.4,0.4,0.6,1.3,1.0,1.3,0.6,1821.6896081217103,1630.9349236322778,190.75468448943252,0.345,0.383,3,3,0.30000000000000004,0.7000000000000001,0.005214996455823791,1.0,2.6,1.6,2.1,0.7,0.7,0.4,0.5,0.7,0.45,0.315,0.4
2021-09-08,Northern Ireland,Switzerland,0.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,2021,Draw,1,0.0-0.0,0.3,0.5,0.0,1.0,1.2,1.1,2.2,1.3,1629.6037090922698,1981.7709192938592,-352.16721020158934,0.248,0.446,3,3,0.09999999999999987,0.9000000000000001,0.0028315199461161635,0.8333333333333334,3.4000000000000004,2.4000000000000004,2.9000000000000004,0.5,0.3,0.3,0.2,0.4,0.25,0.1,0.667
2021-09-08,Italy,Lithuania,5.0,0.0,FIFA World Cup qualification,Reggio Emilia,Italy,False,2021,Home win,1,5.0-0.0,0.6,0.2,0.6,0.4,1.8,0.5,0.5,2.0,2111.4996846069944,1341.9904999521666,769.5091846548278,0.599,0.164,3,3,1.3,-1.5,0.0012978430626339379,0.7142857142857143,2.3,2.5,2.4,0.5,0.5,0.5,0.1,0.5,0.3,0.15,0.4
2021-09-08,Wales,Estonia,0.0,0.0,FIFA World Cup qualification,Cardiff,Wales,False,2021,Draw,1,0.0-0.0,0.4,0.1,0.5,0.5,0.8,1.1,0.9,2.4,1839.8401571644104,1394.3088679302966,445.53128923411373,0.383,0.099,3,3,-0.30000000000000004,-1.5,0.0022394847216982055,0.7692307692307692,1.7000000000000002,3.5,2.6,0.7,0.5,0.5,0.2,0.6,0.35,0.21,0.25
2021-09-08,Bulgaria,Georgia,4.0,1.0,Friendly,Sofia,Bulgaria,False,2021,Home win,1,4.0-1.0,0.1,0.1,0.667,0.33299999999999996,0.5,1.3,0.5,1.6,1555.093054435789,1550.3330711208682,4.7599833149208735,0.075,0.099,3,3,-0.8,-1.1,0.1736116140144995,1.0,1.0,2.9000000000000004,1.9500000000000002,0.7,0.5,0.3,0.1,0.6,0.2,0.12,0.333
2021-09-08,Czech Republic,Ukraine,1.0,1.0,Friendly,Plzeň,Czech Republic,False,2021,Draw,1,1.0-1.0,0.4,0.4,0.25,0.75,1.0,1.3,1.5,1.4,1838.5516743476921,1788.7434964469214,49.808177900770715,0.362,0.376,3,4,-0.30000000000000004,0.10000000000000009,0.019681870937253803,1.0,2.5,2.7,2.6,0.6,0.4,0.3,0.2,0.5,0.25,0.125,0.25
2021-09-08,Guatemala,Nicaragua,2.0,2.0,Friendly,Antigua Guatemala City,Guatemala,False,2021,Draw,1,2.0-2.0,0.7,0.2,0.8,0.19999999999999996,2.6,0.1,1.2,1.0,1595.9242150104303,1404.8304662597163,191.09374875071398,0.681,0.173,73,90,2.5,0.19999999999999996,0.005205791476836297,0.6666666666666666,3.8,1.1,2.45,0.6,0.7,0.9,0.4,0.6499999999999999,0.65,0.422,0.2
2021-09-08,Kosovo,Spain,0.0,2.0,FIFA World Cup qualification,Pristina,Kosovo,False,2021,Away win,1,0.0-2.0,0.6,0.4,0.5,0.5,1.6,1.1,2.2,0.8,1583.7821683280229,2043.332413664926,-459.5502453369031,0.53,0.355,3,3,0.5,1.4000000000000001,0.0021713157470331537,0.8333333333333334,3.8000000000000003,1.9000000000000001,2.85,0.4,0.5,0.4,0.5,0.45,0.45,0.202,0.25
2021-09-08,Belarus,Belgium,0.0,1.0,FIFA World Cup qualification,Kazan,Russia,True,2021,Away win,0,0.0-1.0,0.3,0.8,0.5,0.5,1.7,2.5,2.7,0.6,1467.5007968451946,2162.112613123918,-694.6118162787234,0.259,0.787,3,3,-0.8,2.1,0.0014375834001061764,0.6666666666666666,4.4,3.1,3.75,0.4,0.4,0.2,0.6,0.4,0.4,0.16,0.25
2021-09-08,Greece,Sweden,2.0,1.0,FIFA World Cup qualification,Athens,Greece,False,2021,Home win,1,2.0-1.0,0.4,0.8,0.333,0.667,1.3,0.9,1.8,0.7,1707.768557089022,1941.6840050646742,-233.91544797565234,0.352,0.779,3,3,0.4,1.1,0.00425685074616142,0.7142857142857143,3.1,1.6,2.35,0.6,0.4,0.2,0.5,0.5,0.35,0.175,0.333
2021-09-08,Hungary,Andorra,2.0,1.0,FIFA World Cup qualification,Budapest,Hungary,False,2021,Home win,1,2.0-1.0,0.3,0.1,0.8,0.19999999999999996,1.4,1.5,0.5,3.1,1750.8334573290126,1082.5015342251313,668.3319231038813,0.199,0.056,3,3,-0.10000000000000009,-2.6,0.0014940270521727357,0.8333333333333334,1.9,4.6,3.25,0.4,0.3,0.3,0.2,0.35,0.25,0.088,0.0
2021-09-08,Honduras,United States,1.0,4.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2021,Away win,1,1.0-4.0,0.2,0.6,0.2,0.8,1.1,1.5,3.1,0.7,1615.965106681545,1825.4976233916705,-209.5325167101255,0.187,0.571,3,3,-0.3999999999999999,2.4000000000000004,0.004749860095848582,0.7142857142857143,4.2,2.2,3.2,0.5,0.3,0.3,0.5,0.4,0.4,0.16,0.2
2021-09-08,Canada,El Salvador,3.0,0.0,FIFA World Cup qualification,Toronto,Canada,False,2021,Home win,1,3.0-0.0,0.7,0.4,0.5,0.5,3.7,0.5,1.7,0.2,1714.4290310609715,1632.4679244185454,81.9611066424261,0.65,0.353,3,3,3.2,1.5,0.01205384113678882,0.7692307692307694,5.4,0.7,3.0500000000000003,0.4,0.7,0.5,0.8,0.55,0.65,0.358,0.0
2021-09-08,Iceland,Germany,0.0,4.0,FIFA World Cup qualification,Reykjavík,Iceland,False,2021,Away win,1,0.0-4.0,0.2,0.5,0.0,1.0,1.1,2.0,2.4,1.1,1593.9015246749457,1967.88478803035,-373.98326335540423,0.141,0.45,3,3,-0.8999999999999999,1.2999999999999998,0.002666785688118067,0.7692307692307692,3.5,3.1,3.3,0.3,0.5,0.1,0.3,0.4,0.2,0.08,0.333
2021-09-08,Albania,San Marino,5.0,0.0,FIFA World Cup qualification,Elbasan,Albania,False,2021,Home win,1,5.0-0.0,0.6,0.0,1.0,0.0,1.4,1.3,0.2,3.3,1597.3942933925766,846.5298635088343,750.8644298837423,0.523,0.0,3,3,0.09999999999999987,-3.0999999999999996,0.001330027010527185,0.625,1.5999999999999999,4.6,3.0999999999999996,0.5,0.4,0.4,0.2,0.45,0.30000000000000004,0.135,0.0
2021-09-08,Costa Rica,Jamaica,1.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False,2021,Draw,1,1.0-1.0,0.0,0.2,0.4,0.6,0.2,1.1,0.8,1.9,1565.082495055403,1496.3949239515098,68.6875711038931,0.0,0.207,3,3,-0.9000000000000001,-1.0999999999999999,0.014349761143334423,0.8333333333333334,1.0,3.0,2.0,0.8,0.4,0.3,0.1,0.6000000000000001,0.2,0.12,0.5
2021-09-08,North Macedonia,Romania,0.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False,2021,Draw,1,0.0-0.0,0.3,0.5,0.25,0.75,1.8,1.5,1.9,1.3,1616.8944999623036,1710.3380921520325,-93.44359218972886,0.27,0.464,3,3,0.30000000000000004,0.5999999999999999,0.010588330841875307,0.8333333333333334,3.7,2.8,3.25,0.2,0.5,0.3,0.3,0.35,0.3,0.105,0.0
2021-09-08,Panama,Mexico,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False,2021,Draw,1,1.0-1.0,0.6,0.8,0.0,1.0,2.4,0.5,1.8,0.5,1653.0060423461596,1952.7246247812557,-299.7185824350961,0.543,0.795,3,3,1.9,1.3,0.0033253681628265504,0.8333333333333333,4.2,1.0,2.6,0.4,0.5,0.7,0.6,0.45,0.6499999999999999,0.292,0.3
2021-09-08,Poland,England,1.0,1.0,FIFA World Cup qualification,Warsaw,Poland,False,2021,Draw,1,1.0-1.0,0.3,0.8,0.0,1.0,2.5,1.6,2.0,0.2,1813.6004989297223,2140.4837574723747,-326.88325854265236,0.214,0.786,3,3,0.8999999999999999,1.8,0.0030498659932950375,0.6666666666666666,4.5,1.8,3.15,0.2,0.6,0.1,0.8,0.4,0.45,0.18,0.2
2021-09-09,Colombia,Chile,3.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,2021,Home win,1,3.0-1.0,0.2,0.2,0.1,0.9,1.1,1.1,0.7,0.9,1872.4149032531889,1781.991270242592,90.42363301059686,0.196,0.167,4,4,0.0,-0.20000000000000007,0.010938090809452853,1.0,1.8,2.0,1.9,0.6,0.9,0.3,0.2,0.75,0.25,0.188,0.6
2021-09-09,Paraguay,Venezuela,2.0,1.0,FIFA World Cup qualification,Asunción,Paraguay,False,2021,Home win,1,2.0-1.0,0.2,0.1,0.4,0.6,1.1,1.3,0.6,1.5,1773.5243252284904,1704.5220620690168,69.00226315947361,0.186,0.096,4,4,-0.19999999999999996,-0.9,0.014285252431366099,0.9090909090909091,1.7000000000000002,2.8,2.25,0.7,0.5,0.2,0.2,0.6,0.2,0.12,0.3
2021-09-09,Uruguay,Ecuador,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2021,Home win,1,1.0-0.0,0.3,0.2,0.4,0.6,0.9,0.7,1.0,1.4,1918.702178115819,1836.125313485146,82.57686463067284,0.274,0.178,4,4,0.20000000000000007,-0.3999999999999999,0.011965033677908497,0.9090909090909091,1.9,2.0999999999999996,1.9999999999999998,0.9,0.5,0.5,0.2,0.7,0.35,0.245,0.3
2021-09-09,Argentina,Bolivia,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2021,Home win,1,3.0-0.0,0.6,0.1,0.6,0.4,1.8,0.7,1.1,2.1,2072.547847725903,1557.1484352308096,515.3994124950934,0.599,0.097,7,4,1.1,-1.0,0.0019364855493701817,0.6666666666666666,2.9000000000000004,2.8,2.85,0.6,0.4,0.4,0.0,0.5,0.2,0.1,0.3
2021-09-09,Brazil,Peru,2.0,0.0,FIFA World Cup qualification,Recife,Brazil,False,2021,Home win,1,2.0-0.0,0.8,0.4,0.8,0.19999999999999996,1.7,0.3,1.4,1.6,2155.043067099922,1812.7514667898477,342.2916003100745,0.79,0.381,7,4,1.4,-0.20000000000000018,0.0029129754386555354,0.7142857142857143,3.0999999999999996,1.9000000000000001,2.5,0.7,0.4,0.7,0.2,0.55,0.44999999999999996,0.248,0.0
2021-09-24,El Salvador,Guatemala,0.0,2.0,Friendly,"Washington, D.C.",United States,True,2021,Away win,0,0.0-2.0,0.4,0.6,0.2,0.8,1.6,0.4,2.0,0.3,1598.851398855616,1583.410984484445,15.440414371171073,0.342,0.583,16,16,1.2000000000000002,1.7,0.060825717492470274,0.8333333333333334,3.6,0.7,2.15,0.6,0.6,0.8,0.8,0.6,0.8,0.48,0.4
2021-09-30,Egypt,Liberia,2.0,0.0,Friendly,Alexandria,Egypt,False,2021,Home win,1,2.0-0.0,0.8,0.3,0.5,0.5,1.3,0.3,0.7,1.2,1702.526040044398,1423.6088441807956,278.9171958636025,0.795,0.283,25,24,1.0,-0.5,0.0035724850590718193,0.6666666666666666,2.0,1.5,1.75,0.9,0.8,0.7,0.3,0.8500000000000001,0.5,0.425,0.25
2021-10-06,Sudan,Guinea,1.0,1.0,FIFA World Cup qualification,Marrakech,Morocco,True,2021,Draw,0,1.0-1.0,0.2,0.4,0.5,0.5,1.2,1.6,1.1,1.3,1285.0723725737162,1460.4672192057233,-175.3948466320071,0.187,0.382,29,35,-0.40000000000000013,-0.19999999999999996,0.005669099858037171,0.8333333333333334,2.3,2.9000000000000004,2.6,0.4,0.5,0.2,0.2,0.45,0.2,0.09,0.25
2021-10-06,Morocco,Guinea-Bissau,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False,2021,Home win,1,5.0-0.0,0.5,0.3,0.5,0.5,1.4,0.8,0.8,1.3,1794.5614237277723,1397.1136984030097,397.4477253247626,0.51,0.263,34,29,0.5999999999999999,-0.5,0.0025097395127175854,0.8333333333333334,2.2,2.1,2.1500000000000004,0.8,0.8,0.4,0.2,0.8,0.30000000000000004,0.24,0.25
2021-10-06,Bahrain,Curaçao,4.0,0.0,Friendly,Riffa,Bahrain,False,2021,Home win,1,4.0-0.0,0.6,0.5,0.5,0.5,2.9,1.1,2.0,0.5,1661.5662521085617,1515.7787513560693,145.7875007524924,0.56,0.471,29,90,1.7999999999999998,1.5,0.006812569155231838,0.9090909090909091,4.9,1.6,3.25,0.2,0.5,0.3,0.6,0.35,0.44999999999999996,0.157,0.25
2021-10-06,Jordan,Malaysia,4.0,0.0,Friendly,Amman,Jordan,False,2021,Home win,1,4.0-0.0,0.4,0.5,0.667,0.33299999999999996,1.0,1.1,1.4,1.2,1546.7086919562087,1449.5943485813104,97.11434337489823,0.389,0.453,29,90,-0.10000000000000009,0.19999999999999996,0.01019218970032716,0.9090909090909091,2.4,2.3,2.3499999999999996,0.6,0.5,0.4,0.4,0.55,0.4,0.22,0.333
2021-10-06,Sierra Leone,South Sudan,1.0,1.0,Friendly,El Jadida,Morocco,True,2021,Draw,0,1.0-1.0,0.3,0.0,0.5,0.5,0.7,1.3,0.444,1.667,1373.825094400318,1351.0527918003495,22.772302599968498,0.292,0.0,41,90,-0.6000000000000001,-1.223,0.04206576101724892,0.7692307692307692,1.144,2.967,2.0555,0.5,0.667,0.4,0.111,0.5835,0.2555,0.149,0.25
2021-10-06,Italy,Spain,1.0,2.0,UEFA Nations League,Milan,Italy,False,2021,Away win,1,1.0-2.0,0.6,0.5,0.2,0.8,1.9,0.5,2.4,0.8,2112.6775114248585,2048.3029706679517,64.37454075690675,0.589,0.453,28,28,1.4,1.5999999999999999,0.015296474566734925,0.9090909090909091,4.3,1.3,2.8,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5
2021-10-07,Iraq,Lebanon,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,2021,Draw,0,0.0-0.0,0.5,0.1,0.333,0.667,1.4,0.8,0.8,1.3,1696.0596626725028,1435.8909231342363,260.16873953826644,0.444,0.063,30,30,0.5999999999999999,-0.5,0.003828942168836711,0.7142857142857143,2.2,2.1,2.1500000000000004,0.6,0.6,0.5,0.3,0.6,0.4,0.24,0.5
2021-10-07,Australia,Oman,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,2021,Home win,0,3.0-1.0,1.0,0.6,0.556,0.44399999999999995,3.2,0.2,1.2,0.5,1861.3275695903085,1648.0753888846516,213.25218070565688,1.0,0.57,30,30,3.0,0.7,0.004667397067821756,0.7142857142857143,4.4,0.7,2.5500000000000003,0.3,0.7,0.8,0.5,0.5,0.65,0.325,0.333
2021-10-07,Mexico,Canada,1.0,1.0,FIFA World Cup qualification,Mexico City,Mexico,False,2021,Draw,1,1.0-1.0,0.7,0.7,0.667,0.33299999999999996,1.6,0.4,3.6,0.4,1935.2839912824436,1748.045556623901,187.2384346585427,0.693,0.659,29,29,1.2000000000000002,3.2,0.005312411367072626,1.0,5.2,0.8,3.0,0.6,0.4,0.6,0.6,0.5,0.6,0.3,0.333
2021-10-07,Tunisia,Mauritania,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False,2021,Home win,1,3.0-0.0,0.6,0.2,0.714,0.28600000000000003,1.3,0.5,0.6,1.3,1736.9198883580286,1408.7558893397954,328.1639990182332,0.56,0.18,30,30,0.8,-0.7000000000000001,0.003037999304245321,0.7142857142857143,1.9,1.8,1.85,0.7,0.6,0.7,0.4,0.6499999999999999,0.55,0.358,0.286
2021-10-07,DR Congo,Madagascar,2.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2021,Home win,1,2.0-0.0,0.0,0.2,0.25,0.75,1.0,1.7,1.1,1.7,1501.8059129243977,1403.5681455738759,98.23776735052184,0.0,0.204,31,30,-0.7,-0.5999999999999999,0.010076808726136074,0.8333333333333334,2.1,3.4,2.75,0.6,0.4,0.0,0.2,0.5,0.1,0.05,0.5
2021-10-07,United States,Jamaica,2.0,0.0,FIFA World Cup qualification,Austin,United States,False,2021,Home win,1,2.0-0.0,0.7,0.2,0.5,0.5,3.5,0.8,0.7,1.8,1845.655883372818,1501.2739912436034,344.3818921292145,0.676,0.203,29,29,2.7,-1.1,0.0028953457688102517,0.6666666666666666,4.2,2.6,3.4000000000000004,0.2,0.5,0.4,0.1,0.35,0.25,0.088,0.3
2021-10-07,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,2021,Draw,1,0.0-0.0,0.2,0.0,0.3,0.7,1.2,1.2,0.3,1.1,1595.8068467003975,1560.2034277633093,35.603418937088236,0.191,0.0,29,29,0.0,-0.8,0.027319852326328862,0.8333333333333334,1.5,2.3,1.9,0.5,0.8,0.3,0.3,0.65,0.3,0.195,0.5
2021-10-07,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,2021,Away win,1,0.0-1.0,0.6,0.9,0.0,1.0,2.8,0.8,2.9,0.4,1700.2876893064692,1924.2046673076468,-223.91697800117754,0.585,0.894,30,30,1.9999999999999998,2.5,0.004446084990501538,0.7692307692307692,5.699999999999999,1.2000000000000002,3.4499999999999997,0.3,0.3,0.5,0.7,0.3,0.6,0.18,0.222
2021-10-07,China PR,Vietnam,3.0,2.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,2021,Home win,0,3.0-2.0,0.6,0.5,1.0,0.0,3.0,0.7,1.5,1.0,1622.304892024933,1578.0761082254814,44.22878379945155,0.536,0.463,30,30,2.3,0.5,0.022109814060755843,0.9090909090909091,4.5,1.7,3.1,0.3,0.5,0.6,0.4,0.4,0.5,0.2,0.0
2021-10-07,Uruguay,Colombia,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,2021,Draw,1,0.0-0.0,0.4,0.3,0.5,0.5,1.0,0.5,1.2,1.0,1937.8697082345743,1900.3696970814915,37.50001115308282,0.383,0.295,28,28,0.5,0.19999999999999996,0.025974018449600546,0.9090909090909091,2.2,1.5,1.85,0.9,0.6,0.6,0.3,0.75,0.44999999999999996,0.337,0.3
2021-10-07,South Korea,Syria,2.0,1.0,FIFA World Cup qualification,Ansan,South Korea,False,2021,Home win,1,2.0-1.0,0.5,0.4,0.5,0.5,1.7,1.1,1.2,1.2,1784.4841229865376,1547.0159040979909,237.46821888854674,0.436,0.34,30,30,0.5999999999999999,0.0,0.004193430909413432,0.9090909090909091,2.9,2.3,2.5999999999999996,0.3,0.5,0.5,0.4,0.4,0.45,0.18,0.5
2021-10-07,Equatorial Guinea,Zambia,2.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,2021,Home win,1,2.0-0.0,0.3,0.5,0.5,0.5,1.1,1.3,1.4,1.3,1453.3248328582931,1570.1424805083632,-116.81764765007006,0.283,0.472,30,30,-0.19999999999999996,0.09999999999999987,0.008487692802780259,0.8333333333333334,2.5,2.6,2.55,0.6,0.4,0.2,0.3,0.5,0.25,0.125,0.25
2021-10-07,Peru,Chile,2.0,0.0,FIFA World Cup qualification,Lima,Peru,False,2021,Home win,1,2.0-0.0,0.3,0.1,0.3,0.7,1.2,1.7,0.6,1.1,1803.575432218256,1754.0364764142894,49.5389558039667,0.279,0.083,28,28,-0.5,-0.5000000000000001,0.019786716684033902,0.8333333333333334,1.7999999999999998,2.8,2.3,0.5,0.9,0.2,0.2,0.7,0.2,0.14,0.0
